"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Brogaard, L. K., Damgaard, A., Jensen, M. B., Barlaz, M., & Christensen, T. H. (2014). Evaluation of life cycle inventory data for recycling systems. Resources, Conservation and Recycling, 87, 30-45.",https://www.sciencedirect.com/science/article/pii/S092134491400069X,World,,,1  - Peer Reviewed,2014,,,kg CO2-eq/kg,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.56,Corrugated Containers,
"Brogaard, L. K., Damgaard, A., Jensen, M. B., Barlaz, M., & Christensen, T. H. (2014). Evaluation of life cycle inventory data for recycling systems. Resources, Conservation and Recycling, 87, 30-45.",https://www.sciencedirect.com/science/article/pii/S092134491400069X,World,,,1  - Peer Reviewed,2014,,,kg CO2-eq/kg,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.05,Copy Paper,
"Brogaard, L. K., Damgaard, A., Jensen, M. B., Barlaz, M., & Christensen, T. H. (2014). Evaluation of life cycle inventory data for recycling systems. Resources, Conservation and Recycling, 87, 30-45.",https://www.sciencedirect.com/science/article/pii/S092134491400069X,World,,,1  - Peer Reviewed,2014,,,kg CO2-eq/kg,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.09,Newsprint,
"Ford, Jim. Climate for Ideas.org 100% Recycled Papers made by Cascades: Greenhouse Gas Emissions Performance and Competing Products ",http://s3.amazonaws.com/zanran_storage/www.cascades.com/ContentPages/46158957.pdf,OECD90,North America,,no,2008,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,,
"Merrild H, Damgaard A, Christensen TH (2009) Recycling of paper: accounting of greenhouse gases and global warming contributions. Waste Management and Research 27: 746–753",http://journals.sagepub.com/doi/abs/10.1177/0734242X09348530?journalCode=wmra,World,,,1  - Peer Reviewed,2009,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,,
"Laurijssen, J., Marsidi, M., Westenbroek, A., Worrell, E., & Faaij, A. (2010). Paper and biomass for energy?: The impact of paper recycling on energy and CO2 emissions. Resources, Conservation and Recycling, 54(12), 1208-1218.",https://www.sciencedirect.com/science/article/pii/S0921344910000911?via%3Dihub,OECD90,,,1  - Peer Reviewed,2010,,,kg CO2 per tonne paper,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,,
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,"See WARM GHG sheet. Direct emissions include GHG emissions from energy used during raw materials acquisition and manufacturing processes. Paper mix is Mixed Paper (general): Corrugated Containers 48%, Magazines/Third-class Mail 8%, Newspaper 24%, Office Paper 20%.",
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,"Recycled Input Credit Process Energy (Includes emissions from the initial production of the material being managed), Mixed Paper: Corrugated Containers 48%, Magazines/Third-class Mail 8%, Newspaper 24%, Office Paper 20%",
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,0.56,Corrugated Containers,
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,0.23,Magazines/Third-Class Mail,
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,0.09,Newspaper,
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,0.05,Office Paper,
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,0.23,Phone Books,
ICF International/EPA 2015,https://www3.epa.gov/warm/pdfs/WARM_Documentation.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,MTCO2e/Short Ton,-169566.6666666667,t CO2-eq/Million Metric Tonnes of Paper Produced,0.23,Textbooks,
