"Country","FAO commodity","2/3_vegan","lacto_ovo_vegetarian","low_red_meat","meatless_day","no_dairy","no_red_meat","pescetarian","vegan","GrandTotal"
"Mauritania","Oilcrops Oil, Other","10.70013574","10.70013574","10.70013574","10.70013574","10.70013574","10.70013574","10.70013574","10.70013574","10.70013574"
"Mauritania","Oilcrops, Other","7.12435813","7.12435813","7.12435813","7.12435813","7.12435813","7.12435813","7.12435813","7.12435813","7.12435813"
"Mauritania","Olive Oil","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858"
"Mauritania","Olives (including preserved)","0","0","0","0","0","0","0","0","0"
"Mauritania","Onions","32.63037501","39.22116953","32.68430794","11.06736375","32.68430794","32.68430794","39.22116953","45.75803112","33.27621953"
"Mauritania","Oranges, Mandarines","1.165370536","1.400756055","1.167296712","0.395262991","1.167296712","1.167296712","1.400756055","1.634215397","1.188436412"
"Mauritania","Palm Oil","128.4016288","128.4016288","128.4016288","128.4016288","128.4016288","128.4016288","128.4016288","128.4016288","128.4016288"
"Mauritania","Palmkernel Oil","31.5220215","31.5220215","31.5220215","31.5220215","31.5220215","31.5220215","31.5220215","31.5220215","31.5220215"
"Mauritania","Peas","89.80237777","41.85348125","26.56768346","30.66874949","52.78986563","33.63111191","58.68820271","120.3012529","54.46362287"
"Mauritania","Pelagic Fish","3.081452974","0","8.526449489","7.923736219","16.94201617","10.79333761","18.83498788","0","7.809372075"
"Mauritania","Pigmeat","0","0","0","0","0","0","0","0","0"
"Mauritania","Pineapples and products","1.165370536","1.400756055","1.167296712","0.395262991","1.167296712","1.167296712","1.400756055","1.634215397","1.188436412"
"Mauritania","Plantains","0","0","0","0","0","0","0","0","0"
"Mauritania","Potatoes and products","9.864872626","8.328532244","10.46430457","10.54530517","12.13502435","9.815339465","9.964600639","9.339925276","9.966528365"
"Mauritania","Poultry Meat","3.932921926","0","10.88248317","10.11322781","21.62344434","13.77575919","0","0","7.321536181"
"Mauritania","Pulses, Other and products","254.537239","118.6301502","75.30385011","86.92797465","149.628406","95.32454022","166.3467433","340.9837191","154.3725293"
"Mauritania","Rape and Mustard Oil","2.313542862","2.313542862","2.313542862","2.313542862","2.313542862","2.313542862","2.313542862","2.313542862","2.313542862"
"Mauritania","Rice (Milled Equivalent)","294.4965885","248.632134","312.3914636","314.809579","362.2675536","293.0178723","297.4737744","278.8253062","297.5313229"
"Mauritania","Roots, Other","0","0","0","0","0","0","0","0","0"
"Mauritania","Rye and products","0","0","0","0","0","0","0","0","0"
"Mauritania","Sesame seed","0","0","0","0","0","0","0","0","0"
"Mauritania","Sesameseed Oil","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858","0.289192858"
"Mauritania","Sorghum and products","90.36689792","76.29329355","95.857978","96.5999818","111.1625612","89.91315075","91.28045368","85.55813197","91.29811256"
"Mauritania","Soyabean Oil","129.2692074","129.2692074","129.2692074","129.2692074","129.2692074","129.2692074","129.2692074","129.2692074","129.2692074"
"Mauritania","Soyabeans","0","0","0","0","0","0","0","0","0"
"Mauritania","Sugar (Raw Equivalent)","251.0993241","228.0038573","228.0038573","287.3922006","228.0038573","228.0038573","228.0038573","228.0038573","238.0142975"
"Mauritania","Sunflowerseed Oil","1.735157147","1.735157147","1.735157147","1.735157147","1.735157147","1.735157147","1.735157147","1.735157147","1.735157147"
"Mauritania","Sweet potatoes","0.48052744","0.405690821","0.509726347","0.513671964","0.591108715","0.478114632","0.485385287","0.454956749","0.485479189"
"Mauritania","Sweeteners, Other","2.198340386","1.996142719","1.996142719","2.516079577","1.996142719","1.996142719","1.996142719","1.996142719","2.08378276"
"Mauritania","Tomatoes and products","6.992223217","8.404536328","7.003780274","2.371577947","7.003780274","7.003780274","8.404536328","9.805292383","7.130618471"
"Mauritania","Vegetables, Other","36.23838238","43.55793454","36.29827879","12.29110482","36.29827879","36.29827879","43.55793454","50.8175903","36.95563925"
"Mauritania","Wheat and products","515.3003355","435.0482385","546.6121927","550.8433306","633.8837161","512.7129271","520.5097163","487.879247","520.6104128"
"Mauritania","Yams","0.96105488","0.811381643","1.019452694","1.027343928","1.182217431","0.956229264","0.970770575","0.909913499","0.970958378"
"Mauritius","Apples and products","12.41000128","13.11815827","10.93179856","7.549137923","10.93179856","10.93179856","13.11815827","15.30451799","11.77830011"
"Mauritius","Bananas","14.17793437","14.98697566","12.48914638","8.624590733","12.48914638","12.48914638","14.98697566","17.48480493","13.45624083"
"Mauritius","Barley and products","5.968430719","5.894778157","7.033503789","6.85728577","7.485028624","7.086129166","6.882175492","5.443794227","6.560016832"
"Mauritius","Beans","40.41028289","17.85918369","7.398894822","9.135322635","10.0600736","8.32204918","18.643803","56.77475144","20.13010201"
"Mauritius","Bivalve molluscs","0","0","0","0","0","0","0","0","0"
"Mauritius","Bovine Meat","6.214479373","0","18.64343812","15.98008982","18.64343812","0","0","0","7.218816065"
"Mauritius","Butter, Ghee","4.532182024","13.59654607","13.59654607","13.59654607","0","13.59654607","13.59654607","0","9.490775097"
"Mauritius","Cassava and products","0.558597636","0.551704342","0.658280003","0.641787398","0.700539136","0.66320532","0.644116878","0.509495834","0.61396539"
"Mauritius","Cephalopods","0.738344972","0","2.133585808","1.898601356","2.900977885","2.399791651","5.376229079","0","1.813972737"
"Mauritius","Cereals, Other","0.802670798","0.792765554","0.945908291","0.922209421","1.006632092","0.952985671","0.925556742","0.732114497","0.88223089"
"Mauritius","Citrus, Other","1.185155122","1.252784115","1.043986763","0.720942672","1.043986763","1.043986763","1.252784115","1.461581468","1.12482766"
"Mauritius","Coconut Oil","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766"
"Mauritius","Coconuts - Incl Copra","8.949296929","8.949296929","8.949296929","8.949296929","8.949296929","8.949296929","8.949296929","8.949296929","8.949296929"
"Mauritius","Cottonseed Oil","0.840974075","0.840974075","0.840974075","0.840974075","0.840974075","0.840974075","0.840974075","0.840974075","0.840974075"
"Mauritius","Cream","0.587505077","1.762515231","1.762515231","1.762515231","0","1.762515231","1.762515231","0","1.230285661"
"Mauritius","Crustaceans","0.85106362","0","2.459307412","2.188449309","3.343852582","2.766153286","6.196985362","0","2.090900952"
"Mauritius","Dates","1.241000128","1.311815827","1.093179856","0.754913792","1.093179856","1.093179856","1.311815827","1.530451799","1.177830011"
"Mauritius","Demersal Fish","1.480961949","0","4.279516374","3.80818787","5.818740598","4.813468307","10.78356459","0","3.638440977"
"Mauritius","Eggs","6.714740097","46.83545567","19.40349663","23.95725392","26.38240018","21.82445583","16.40452293","0","22.3242228"
"Mauritius","Forage fish","0","0","0","0","0","0","0","0","0"
"Mauritius","Freshwater Fish","0.189125249","0","0.546512758","0.486322069","0.743078352","0.61470073","1.377107858","0","0.464644656"
"Mauritius","Fruits, Other","21.89458557","23.14396529","19.28663774","13.31871307","19.28663774","19.28663774","23.14396529","27.00129284","20.78009452"
"Mauritius","Grapefruit and products","1.654666837","1.74908777","1.457573142","1.006551723","1.457573142","1.457573142","1.74908777","2.040602398","1.570440014"
"Mauritius","Grapes and products (excl wine)","5.377667221","5.684535252","4.73711271","3.2712931","4.73711271","4.73711271","5.684535252","6.631957794","5.103930046"
"Mauritius","Groundnut Oil","0","0","0","0","0","0","0","0","0"
"Mauritius","Groundnuts (Shelled Eq)","18.76600008","18.76600008","18.76600008","18.76600008","18.76600008","18.76600008","18.76600008","18.76600008","18.76600008"
"Mauritius","Honey","0.373766255","0.965372508","0.965372508","1.099023586","0.965372508","0.965372508","0.965372508","0","0.813545513"
"Mauritius","Insects","0","0","0","0","0","0","0","0","0"
"Mauritius","Lemons, Limes and products","0","0","0","0","0","0","0","0","0"
"Mauritius","Maize Germ Oil","2.242597532","2.242597532","2.242597532","2.242597532","2.242597532","2.242597532","2.242597532","2.242597532","2.242597532"
"Mauritius","Maize and products","15.84808569","15.65251466","18.67619412","18.20827912","19.87513646","18.81593127","18.27436927","14.4550086","17.41893535"
"Mauritius","Marine Fish, Other","2.989691936","0","8.639273681","7.687779263","11.74658258","9.717189144","21.76932102","0","7.345102723"
"Mauritius","Milk - Excluding Butter","49.59401566","345.9193191","143.3111784","176.9445144","0","161.1920027","121.1612297","0","141.2349626"
"Mauritius","Millet and products","0","0","0","0","0","0","0","0","0"
"Mauritius","Molluscs, Other","0","0","0","0","0","0","0","0","0"
"Mauritius","Mutton & Goat Meat","5.420602117","0","16.26180635","13.93869116","16.26180635","0","0","0","6.296638431"
"Mauritius","Nuts and products","3.753200017","3.753200017","3.753200017","3.753200017","3.753200017","3.753200017","3.753200017","3.753200017","3.753200017"
"Mauritius","Oats","1.204006197","1.189148331","1.418862436","1.383314132","1.509948137","1.429478506","1.388335114","1.098171746","1.323346335"
"Mauritius","Offals, Edible","1.05175862","0","3.155275859","2.704522165","3.155275859","0","0","0","1.221735815"
"Mauritius","Oilcrops Oil, Other","27.75214446","27.75214446","27.75214446","27.75214446","27.75214446","27.75214446","27.75214446","27.75214446","27.75214446"
"Mauritius","Oilcrops, Other","0","0","0","0","0","0","0","0","0"
"Mauritius","Olive Oil","14.85720865","14.85720865","14.85720865","14.85720865","14.85720865","14.85720865","14.85720865","14.85720865","14.85720865"
"Mauritius","Olives (including preserved)","0","0","0","0","0","0","0","0","0"
"Mauritius","Onions","17.71579048","18.7267139","15.60559492","10.77670685","15.60559492","15.60559492","18.7267139","21.84783288","16.81401091"
"Mauritius","Oranges, Mandarines","6.618667349","6.996351079","5.830292566","4.026206892","5.830292566","5.830292566","6.996351079","8.162409592","6.281760056"
"Mauritius","Palm Oil","9.25071482","9.25071482","9.25071482","9.25071482","9.25071482","9.25071482","9.25071482","9.25071482","9.25071482"
"Mauritius","Palmkernel Oil","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766","1.121298766"
"Mauritius","Peas","153.559075","67.86489801","28.11580032","34.71422601","38.22827967","31.62378688","70.84645142","215.7440555","76.49438763"
"Mauritius","Pelagic Fish","7.375884709","0","21.31399757","18.96656068","28.98005571","23.97332848","53.70720647","0","18.12114159"
"Mauritius","Pigmeat","6.462652196","0","19.38795659","16.6182485","19.38795659","0","0","0","7.507096684"
"Mauritius","Pineapples and products","10.26970355","10.85572786","9.046439885","6.247171681","9.046439885","9.046439885","10.85572786","12.66501584","9.746949072"
"Mauritius","Potatoes and products","22.28230846","22.00733684","26.25861108","25.60072554","27.94431644","26.45508063","25.69364786","20.32365087","24.49091318"
"Mauritius","Poultry Meat","38.0891228","0","110.06564","97.94345864","149.6532205","123.7984443","0","0","63.0538656"
"Mauritius","Pulses, Other and products","265.0914558","117.156245","48.53675003","59.92771649","65.99408279","54.59264262","122.3033477","372.4423694","132.0534692"
"Mauritius","Rape and Mustard Oil","6.447467905","6.447467905","6.447467905","6.447467905","6.447467905","6.447467905","6.447467905","6.447467905","6.447467905"
"Mauritius","Rice (Milled Equivalent)","312.3344227","308.4801046","368.0708462","358.849167","391.6996282","370.824789","360.151673","284.8796287","343.2927626"
"Mauritius","Roots, Other","0.479633573","0.473714723","0.565224715","0.551063525","0.601510043","0.569453782","0.553063707","0.437472863","0.527174471"
"Mauritius","Rye and products","0","0","0","0","0","0","0","0","0"
"Mauritius","Sesame seed","0.750640003","0.750640003","0.750640003","0.750640003","0.750640003","0.750640003","0.750640003","0.750640003","0.750640003"
"Mauritius","Sesameseed Oil","0.560649383","0.560649383","0.560649383","0.560649383","0.560649383","0.560649383","0.560649383","0.560649383","0.560649383"
"Mauritius","Soyabean Oil","253.4135211","253.4135211","253.4135211","253.4135211","253.4135211","253.4135211","253.4135211","253.4135211","253.4135211"
"Mauritius","Soyabeans","8.082056578","3.571836738","1.479778964","1.827064527","2.012014719","1.664409836","3.728760601","11.35495029","4.026020402"
"Mauritius","Sugar (Raw Equivalent)","237.929135","225.1731375","225.1731375","256.3472515","225.1731375","225.1731375","225.1731375","226.1222339","230.5992307"
"Mauritius","Sugar cane","0","0","0","0","0","0","0","0","0"
"Mauritius","Sunflower seed","0.500426669","0.500426669","0.500426669","0.500426669","0.500426669","0.500426669","0.500426669","0.500426669","0.500426669"
"Mauritius","Sunflowerseed Oil","75.9679914","75.9679914","75.9679914","75.9679914","75.9679914","75.9679914","75.9679914","75.9679914","75.9679914"
"Mauritius","Sweet potatoes","0.959267145","0.947429447","1.130449429","1.10212705","1.203020086","1.138907565","1.106127414","0.874945726","1.054348943"
"Mauritius","Sweeteners, Other","4.080242401","3.861490031","3.861490031","4.396094345","3.861490031","3.861490031","3.861490031","3.87776607","3.954542005"
"Mauritius","Tomatoes and products","10.14018963","10.71882343","8.932352857","6.16838696","8.932352857","8.932352857","10.71882343","12.505294","9.62402774"
"Mauritius","Vegetables, Other","41.19718978","43.54804192","36.29003493","25.06069586","36.29003493","36.29003493","43.54804192","50.80604891","39.10014623"
"Mauritius","Wheat and products","527.5664509","521.0560929","621.7112681","606.1348596","661.6228237","626.3629739","608.3349325","481.1923493","579.8584185"
"Mexico","Apples and products","9.91646856","10.08717705","8.405980872","6.766161783","8.405980872","8.405980872","10.08717705","11.76837322","9.218926946"
"Mexico","Bananas","27.50089862","27.97431682","23.31193069","18.76429377","23.31193069","23.31193069","27.97431682","32.63670296","25.56643766"
"Mexico","Barley and products","0","0","0","0","0","0","0","0","0"
"Mexico","Beans","362.222287","150.9276232","69.23851528","96.17522204","93.52916646","95.40577681","214.4429388","499.8085195","188.0817451"
"Mexico","Bivalve molluscs","0","0","0","0","0","0","0","0","0"
"Mexico","Bovine Meat","12.18839433","0","36.56518298","31.34158541","36.56518298","0","0","0","14.15818953"
"Mexico","Butter, Ghee","2.087225683","6.261677049","6.261677049","6.261677049","0","6.261677049","6.261677049","0","4.370828318"
"Mexico","Cassava and products","0","0","0","0","0","0","0","0","0"
"Mexico","Cephalopods","0.29709771","0","0.708925207","0.76396554","0.957634395","0.976848793","2.195656626","0","0.691232448"
"Mexico","Cereals, Other","8.008968755","8.616824833","9.354679365","7.720314805","9.715549754","9.427408882","9.332334027","8.2280049","8.795499085"
"Mexico","Citrus, Other","0","0","0","0","0","0","0","0","0"
"Mexico","Coconut Oil","13.37078872","13.37078872","13.37078872","13.37078872","13.37078872","13.37078872","13.37078872","13.37078872","13.37078872"
"Mexico","Coconuts - Incl Copra","0.731476771","0.731476771","0.731476771","0.731476771","0.731476771","0.731476771","0.731476771","0.731476771","0.731476771"
"Mexico","Cottonseed Oil","8.81903086","8.81903086","8.81903086","8.81903086","8.81903086","8.81903086","8.81903086","8.81903086","8.81903086"
"Mexico","Cream","0","0","0","0","0","0","0","0","0"
"Mexico","Crustaceans","0.887024162","0","2.116589145","2.280919274","2.859143032","2.916510135","6.555420704","0","2.063765093"
"Mexico","Dates","0","0","0","0","0","0","0","0","0"
"Mexico","Demersal Fish","0.294794736","0","0.703429924","0.758043608","0.950211226","0.969276682","2.178636841","0","0.685874312"
"Mexico","Eggs","23.33789409","121.3902387","55.68814854","77.35319033","75.22498271","76.73432986","55.33664646","0","65.77746523"
"Mexico","Forage fish","0","0","0","0","0","0","0","0","0"
"Mexico","Freshwater Fish","0.588531226","0","1.404334693","1.51336601","1.897011407","1.935073878","4.349452865","0","1.369286489"
"Mexico","Fruits, Other","35.59651664","36.20929804","30.17441503","24.28806072","30.17441503","30.17441503","36.20929804","42.24418104","33.09259586"
"Mexico","Grapefruit and products","2.192231985","2.22997048","1.858308733","1.495794212","1.858308733","1.858308733","2.22997048","2.601632227","2.038026581"
"Mexico","Grapes and products (excl wine)","2.022085877","2.056895368","1.714079473","1.379700858","1.714079473","1.714079473","2.056895368","2.399711262","1.879848846"
"Mexico","Groundnut Oil","0.568969733","0.568969733","0.568969733","0.568969733","0.568969733","0.568969733","0.568969733","0.568969733","0.568969733"
"Mexico","Groundnuts (Shelled Eq)","15.9382035","15.9382035","15.9382035","15.9382035","15.9382035","15.9382035","15.9382035","15.9382035","15.9382035"
"Mexico","Honey","0.568969733","0.989956958","0.989956958","1.60448745","0.989956958","0.989956958","0.989956958","0","0.914746344"
"Mexico","Insects","0","0","0","0","0","0","0","0","0"
"Mexico","Lemons, Limes and products","8.236212749","8.377996228","6.981663523","5.619696931","6.981663523","6.981663523","8.377996228","9.774328933","7.656863246"
"Mexico","Maize Germ Oil","4.551757863","4.551757863","4.551757863","4.551757863","4.551757863","4.551757863","4.551757863","4.551757863","4.551757863"
"Mexico","Maize and products","753.9654469","811.1891037","880.6508332","726.7915233","914.6232225","887.4976002","878.54724","774.5855404","828.0095229"
"Mexico","Marine Fish, Other","0.920661244","0","2.196852891","2.367414627","2.967565363","3.0271079","6.804010574","0","2.142025684"
"Mexico","Milk - Excluding Butter","50.69783695","263.7008509","120.9735833","168.0374166","0","166.6930413","120.2100013","0","123.0586511"
"Mexico","Millet and products","0","0","0","0","0","0","0","0","0"
"Mexico","Molluscs, Other","0.293818371","0","0.701100151","0.755532954","0.947064109","0.96606642","2.171421156","0","0.683602683"
"Mexico","Mutton & Goat Meat","1.194698209","0","3.584094627","3.072081109","3.584094627","0","0","0","1.387776209"
"Mexico","Nuts and products","7.914944457","7.914944457","7.914944457","7.914944457","7.914944457","7.914944457","7.914944457","7.914944457","7.914944457"
"Mexico","Oats","2.409863435","2.592764653","2.814781833","2.323008732","2.923366144","2.836665824","2.808058219","2.475770447","2.646526948"
"Mexico","Offals, Edible","3.595429239","0","10.78628772","9.245389471","10.78628772","0","0","0","4.176495051"
"Mexico","Oilcrops Oil, Other","4.83624273","4.83624273","4.83624273","4.83624273","4.83624273","4.83624273","4.83624273","4.83624273","4.83624273"
"Mexico","Oilcrops, Other","0.434853577","0.434853577","0.434853577","0.434853577","0.434853577","0.434853577","0.434853577","0.434853577","0.434853577"
"Mexico","Olive Oil","2.275878932","2.275878932","2.275878932","2.275878932","2.275878932","2.275878932","2.275878932","2.275878932","2.275878932"
"Mexico","Olives (including preserved)","0.738713437","0.738713437","0.738713437","0.738713437","0.738713437","0.738713437","0.738713437","0.738713437","0.738713437"
"Mexico","Onions","6.573678931","6.686842481","5.572368734","4.485324074","5.572368734","5.572368734","6.686842481","7.801316228","6.111274943"
"Mexico","Oranges, Mandarines","23.44448773","23.84807626","19.87339688","15.9965411","19.87339688","19.87339688","23.84807626","27.82275564","21.79536176"
"Mexico","Palm Oil","66.56945875","66.56945875","66.56945875","66.56945875","66.56945875","66.56945875","66.56945875","66.56945875","66.56945875"
"Mexico","Palmkernel Oil","0","0","0","0","0","0","0","0","0"
"Mexico","Peas","4.196147926","1.748414319","0.802090492","1.11413757","1.083484457","1.105223966","2.48420466","5.790009501","2.178824586"
"Mexico","Pelagic Fish","2.752562955","0","6.568079112","7.078019027","8.872330122","9.050348456","20.34240887","0","6.404158517"
"Mexico","Pigmeat","30.75376455","0","92.26129366","79.08110885","92.26129366","0","0","0","35.72395309"
"Mexico","Pineapples and products","3.231782558","3.287416548","2.73951379","2.205095847","2.73951379","2.73951379","3.287416548","3.835319305","3.004453362"
"Mexico","Plantains","0","0","0","0","0","0","0","0","0"
"Mexico","Potatoes and products","17.73863152","19.08493906","20.71917313","17.09930751","21.51844543","20.88025781","20.66968166","18.22376283","19.48067499"
"Mexico","Poultry Meat","34.20869004","0","81.62769977","87.96520295","110.2647954","112.4771968","0","0","51.76638969"
"Mexico","Pulses, Other and products","63.10335621","26.29335607","12.06215865","16.75484782","16.29387401","16.62080146","37.35846645","87.07248609","32.76603837"
"Mexico","Rape and Mustard Oil","34.13818398","34.13818398","34.13818398","34.13818398","34.13818398","34.13818398","34.13818398","34.13818398","34.13818398"
"Mexico","Rice (Milled Equivalent)","42.86879247","46.12240188","50.07184078","41.32374383","52.00343501","50.46113267","49.95223517","44.04120497","47.07877337"
"Mexico","Roots, Other","2.142432696","2.305036744","2.502415922","2.065216555","2.598950263","2.521871373","2.496438451","2.201025783","2.352832855"
"Mexico","Rye and products","0","0","0","0","0","0","0","0","0"
"Mexico","Sesame seed","2.216718506","2.216718506","2.216718506","2.216718506","2.216718506","2.216718506","2.216718506","2.216718506","2.216718506"
"Mexico","Sesameseed Oil","1.706909199","1.706909199","1.706909199","1.706909199","1.706909199","1.706909199","1.706909199","1.706909199","1.706909199"
"Mexico","Sorghum and products","7.099133042","7.63793539","8.291968093","6.843270788","8.611842846","8.356435384","8.272161233","7.293286219","7.79631187"
"Mexico","Soyabean Oil","96.15588486","96.15588486","96.15588486","96.15588486","96.15588486","96.15588486","96.15588486","96.15588486","96.15588486"
"Mexico","Soyabeans","0","0","0","0","0","0","0","0","0"
"Mexico","Sugar (Raw Equivalent)","221.9282083","178.3572453","178.3572453","289.0751556","178.3572453","178.3572453","178.3572453","179.1282421","197.1589955"
"Mexico","Sugar beet","0","0","0","0","0","0","0","0","0"
"Mexico","Sugar cane","0","0","0","0","0","0","0","0","0"
"Mexico","Sugar non-centrifugal","1.847690911","1.484935438","1.484935438","2.406731175","1.484935438","1.484935438","1.484935438","1.491354467","1.641471748"
"Mexico","Sunflower seed","0","0","0","0","0","0","0","0","0"
"Mexico","Sunflowerseed Oil","1.137939466","1.137939466","1.137939466","1.137939466","1.137939466","1.137939466","1.137939466","1.137939466","1.137939466"
"Mexico","Sweet potatoes","0.658769577","0.70876816","0.769459634","0.63502664","0.79914266","0.775441926","0.767621641","0.676786172","0.723464829"
"Mexico","Sweeteners, Other","61.17909904","49.16786227","49.16786227","79.68954336","49.16786227","49.16786227","49.16786227","49.38040346","54.35095343"
"Mexico","Tomatoes and products","7.014871542","7.135630065","5.946358388","4.7863567","5.946358388","5.946358388","7.135630065","8.324901743","6.5214333"
"Mexico","Vegetables, Other","29.74403875","30.25607182","25.21339318","20.29482341","25.21339318","25.21339318","30.25607182","35.29875046","27.65179143"
"Mexico","Wheat and products","168.3845498","181.1644189","196.6774402","162.3157453","204.2645591","198.2065418","196.2076407","172.9896748","184.9209554"
"Montenegro","Apples and products","16.70873884","16.70873884","16.70873884","16.70873884","16.70873884","16.70873884","16.70873884","16.70873884","16.70873884"
"Montenegro","Bananas","12.35231401","12.35231401","12.35231401","12.35231401","12.35231401","12.35231401","12.35231401","12.35231401","12.35231401"
"Montenegro","Barley and products","0","0","0","0","0","0","0","0","0"
"Montenegro","Beans","220.5338142","36.97458476","30.94556557","31.80685402","49.61106453","30.94556557","42.64076127","315.3279385","87.07048056"
"Montenegro","Bivalve molluscs","0","0","0","0","0","0","0","0","0"
"Montenegro","Bovine Meat","16.49502857","0","34.36138339","42.41578774","49.4850857","0","0","0","17.32537899"
"Montenegro","Butter, Ghee","10.16037441","30.48112324","30.48112324","30.48112324","0","30.48112324","30.48112324","0","21.27668923"
"Montenegro","Cassava and products","0","0","0","0","0","0","0","0","0"
"Montenegro","Cephalopods","0.461363816","0","1.384091448","1.186364098","2.218936668","1.384091448","1.907178361","0","1.015120935"
"Montenegro","Cereals, Other","5.835765558","5.995378458","5.006969626","4.423775986","6.48517686","6.23906453","6.307162909","6.672727217","5.856182049"
"Montenegro","Citrus, Other","0","0","0","0","0","0","0","0","0"
"Montenegro","Coconut Oil","0","0","0","0","0","0","0","0","0"
"Montenegro","Coconuts - Incl Copra","0.519003196","0.519003196","0.519003196","0.519003196","0.519003196","0.519003196","0.519003196","0.519003196","0.519003196"
"Montenegro","Cottonseed Oil","0","0","0","0","0","0","0","0","0"
"Montenegro","Cream","0.087589435","0.262768304","0.262768304","0.262768304","0","0.262768304","0.262768304","0","0.183419735"
"Montenegro","Crustaceans","0.23106702","0","0.693201059","0.594172336","1.111320535","0.693201059","0.955181149","0","0.508407814"
"Montenegro","Dates","0.224587527","0.224587527","0.224587527","0.224587527","0.224587527","0.224587527","0.224587527","0.224587527","0.224587527"
"Montenegro","Demersal Fish","0.38463031","0","1.15389093","0.989049368","1.84988564","1.15389093","1.589978621","0","0.846287174"
"Montenegro","Eggs","9.282169362","33.27174846","27.84650809","28.62154243","44.64274232","27.84650809","27.84650809","0","25.944815"
"Montenegro","Forage fish","0","0","0","0","0","0","0","0","0"
"Montenegro","Freshwater Fish","1.228660366","0","3.685981098","3.15941237","5.909261724","3.685981098","5.079016563","0","2.703373817"
"Montenegro","Fruits, Other","46.53866087","46.53866087","46.53866087","46.53866087","46.53866087","46.53866087","46.53866087","46.53866087","46.53866087"
"Montenegro","Grapefruit and products","0","0","0","0","0","0","0","0","0"
"Montenegro","Grapes and products (excl wine)","18.89829641","18.89829641","18.89829641","18.89829641","18.89829641","18.89829641","18.89829641","18.89829641","18.89829641"
"Montenegro","Groundnut Oil","0","0","0","0","0","0","0","0","0"
"Montenegro","Groundnuts (Shelled Eq)","7.525546344","7.525546344","7.525546344","7.525546344","7.525546344","7.525546344","7.525546344","7.525546344","7.525546344"
"Montenegro","Honey","2.586738418","6.31097561","6.31097561","7.553181018","6.31097561","6.31097561","6.31097561","0","5.380540711"
"Montenegro","Insects","0","0","0","0","0","0","0","0","0"
"Montenegro","Lemons, Limes and products","0.89835011","0.89835011","0.89835011","0.89835011","0.89835011","0.89835011","0.89835011","0.89835011","0.89835011"
"Montenegro","Maize Germ Oil","0.28741538","0.28741538","0.28741538","0.28741538","0.28741538","0.28741538","0.28741538","0.28741538","0.28741538"
"Montenegro","Maize and products","36.00121948","36.9858819","30.88832316","27.29056345","40.00748029","38.48919722","38.90930058","41.16449071","36.12717015"
"Montenegro","Marine Fish, Other","0.61412479","0","1.84237437","1.579178032","2.953643021","1.84237437","2.538659231","0","1.35123499"
"Montenegro","Milk - Excluding Butter","132.0788407","473.4339348","396.2365221","407.2647239","0","396.2365221","396.2365221","0","292.0830115"
"Montenegro","Millet and products","0","0","0","0","0","0","0","0","0"
"Montenegro","Molluscs, Other","0.076637228","0","0.229911685","0.197067158","0.368587977","0.229911685","0.316801748","0","0.168621925"
"Montenegro","Mutton & Goat Meat","3.552063117","0","7.399429598","9.133876586","10.65618935","0","0","0","3.73087197"
"Montenegro","Nuts and products","17.81608221","17.81608221","17.81608221","17.81608221","17.81608221","17.81608221","17.81608221","17.81608221","17.81608221"
"Montenegro","Oats","0","0","0","0","0","0","0","0","0"
"Montenegro","Offals, Edible","2.328810591","0","4.851228554","5.988370092","6.986431774","0","0","0","2.446041602"
"Montenegro","Oilcrops Oil, Other","39.6633224","39.6633224","39.6633224","39.6633224","39.6633224","39.6633224","39.6633224","39.6633224","39.6633224"
"Montenegro","Oilcrops, Other","0","0","0","0","0","0","0","0","0"
"Montenegro","Olive Oil","10.05953829","10.05953829","10.05953829","10.05953829","10.05953829","10.05953829","10.05953829","10.05953829","10.05953829"
"Montenegro","Olives (including preserved)","10.0193567","10.0193567","10.0193567","10.0193567","10.0193567","10.0193567","10.0193567","10.0193567","10.0193567"
"Montenegro","Onions","7.503397543","7.503397543","7.503397543","7.503397543","7.503397543","7.503397543","7.503397543","7.503397543","7.503397543"
"Montenegro","Oranges, Mandarines","14.84547661","14.84547661","14.84547661","14.84547661","14.84547661","14.84547661","14.84547661","14.84547661","14.84547661"
"Montenegro","Palm Oil","0","0","0","0","0","0","0","0","0"
"Montenegro","Palmkernel Oil","3.161569177","3.161569177","3.161569177","3.161569177","3.161569177","3.161569177","3.161569177","3.161569177","3.161569177"
"Montenegro","Peas","111.6816523","18.72448783","15.67130151","16.10747098","25.12379192","15.67130151","21.59392514","159.6868277","44.09380563"
"Montenegro","Pelagic Fish","1.771513818","0","5.314541453","4.555321246","8.5201241","5.314541453","7.323055475","0","3.897793241"
"Montenegro","Pigmeat","80.77872773","0","168.2730541","207.7167284","242.3361832","0","0","0","84.8450833"
"Montenegro","Pineapples and products","0.673762582","0.673762582","0.673762582","0.673762582","0.673762582","0.673762582","0.673762582","0.673762582","0.673762582"
"Montenegro","Plantains","0","0","0","0","0","0","0","0","0"
